game_name,game_year,genre,GenerationCatergory
Detana TwinBee Yahho! Deluxe Pack,1995,Shooter,Milienum
High Velocity: Mountain Racing Challenge,1995,Racing,Milienum
Virtua Fighter CG Portrait Series Vol.4: Pai Chan,1995,Misc,Milienum
Sengoku Cyber: Fujimaru Jigokuhen,1995,Strategy,Milienum
Nobunaga no Yabou: Tenshoki,1995,Strategy,Milienum
Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,1995,Misc,Milienum
Victory Zone,1995,Misc,Milienum
Hyper Formation Soccer,1995,Sports,Milienum
Carnage Heart,1995,Strategy,Milienum
Virtual Hydlide,1995,Role-Playing,Milienum
Project: Horned Owl,1995,Shooter,Milienum
Dragon Ball Z Super Gokuden: Kakusei-Hen,1995,Role-Playing,Milienum
D,1995,Adventure,Milienum
Wizardry VI: Bane of the Cosmic Forge,1995,Role-Playing,Milienum
Revolution X,1995,Shooter,Milienum
Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,1995,Fighting,Milienum
Shellshock,1995,Action,Milienum
Darius Gaiden,1995,Shooter,Milienum
Idol Janshi Suchie-Pai Remix,1995,Misc,Milienum
Zero4 Champ RR-Z,1995,Racing,Milienum
Derby Jockey 2,1995,Sports,Milienum
Terranigma,1995,Role-Playing,Milienum
X-COM: UFO Defense,1995,Strategy,Milienum
Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,1995,Misc,Milienum
Shockwave Assault,1995,Simulation,Milienum
Rapid Reload,1995,Shooter,Milienum
Castlevania Dracula X,1995,Platform,Milienum
Dragon Ball Z: Shin Butouden,1995,Fighting,Milienum
Detana TwinBee Yahho! Deluxe Pack,1995,Shooter,Milienum
Cyberia,1995,Action,Milienum
Princess Maker 2,1995,Simulation,Milienum
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,1995,Misc,Milienum
Blades of Blood: Samurai Shodown III,1995,Fighting,Milienum
Slam 'n Jam '96 featuring Magic & Kareem,1995,Sports,Milienum
Samurai Shodown III,1995,Fighting,Milienum
Tempest 3X,1995,Shooter,Milienum
A-Train,1995,Simulation,Milienum
Striker 96,1995,Sports,Milienum
GOTHA: Ismailia Seneki,1995,Strategy,Milienum
Krazy Ivan,1995,Simulation,Milienum
Quo Vadis,1995,Strategy,Milienum
Myst,1995,Adventure,Milienum
Classic Road,1995,Sports,Milienum
Hang On GP,1995,Racing,Milienum
Viewpoint,1995,Shooter,Milienum
Space Hulk: Vengeance of the Blood Angels,1995,Shooter,Milienum
Super Real Mahjong Graffiti,1995,Misc,Milienum
DefCon 5,1995,Shooter,Milienum
Bubble Bobble also featuring Rainbow Islands,1995,Puzzle,Milienum
Star Fighter,1995,Shooter,Milienum
A llI S.V.: A Ressha de Gyoukou 3 Super Version,1995,Simulation,Milienum
Kekkon: Marriage,1995,Adventure,Milienum
3D Lemmings,1995,Puzzle,Milienum
Tenchi Muyou! Ryoukouki Gokuraku,1995,Adventure,Milienum
Policenauts,1995,Adventure,Milienum
Zero Divide,1995,Fighting,Milienum
Doraemon 4: Nobita to Toki no Okoku,1995,Platform,Milienum
Gunbird,1995,Shooter,Milienum
WWF Wrestlemania: The Arcade Game,1995,Fighting,Milienum
Jirou Akagawa: Majotachi no Nemuri,1995,Adventure,Milienum
Hi-Octane: The Track Fights Back!,1995,Racing,Milienum
Philosoma,1995,Shooter,Milienum
Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,1995,Misc,Milienum
Slam Dunk SD Heat Up!!,1995,Sports,Milienum
Baku Baku,1995,Puzzle,Milienum
Jikkyou Oshaberi Parodius,1995,Shooter,Milienum
Super Jinsei Game 2,1995,Misc,Milienum
Johnny Bazookatone,1995,Platform,Milienum
Kekkon Zenya,1995,Adventure,Milienum
Block Kuzushi,1995,Puzzle,Milienum
Zoop,1995,Puzzle,Milienum
Magic Carpet,1995,Shooter,Milienum
Sotsugyou II: Neo Generation,1995,Simulation,Milienum
Virtua Fighter CG Portrait Series Vol.6: Lau Chan,1995,Misc,Milienum
Go Go Ackman 3,1995,Platform,Milienum
Novastorm,1995,Shooter,Milienum
Metal Max Returns,1995,Role-Playing,Milienum
Zen-Nippon GT Senshuken,1995,Racing,Milienum
Thoroughbred Breeder II Plus,1995,Simulation,Milienum
Tokimeki Mahjong Paradise: Koi no Tenpai Beat,1995,Misc,Milienum
Ide Yosuke no Mahjong Kazoku,1995,Misc,Milienum
Night Head: The Labyrinth,1995,Adventure,Milienum
Rampo,1995,Adventure,Milienum
Far East of Eden Shinden,1995,Fighting,Milienum
Daibakushou: Jinsei Gekijou,1995,Misc,Milienum
Konpeki no Kantai,1995,Strategy,Milienum
Robo Pit,1995,Fighting,Milienum
Hissatsu Pachinko Collection 3,1995,Misc,Milienum
Battle Arena Toshinden URA,1995,Fighting,Milienum
Darius II,1995,Shooter,Milienum
The Perfect Golf,1995,Sports,Milienum
Hermie Hopperhead: Scrap Panic,1995,Platform,Milienum
Captain Tsubasa J: The Way to World Youth,1995,Sports,Milienum
Doki Oki,1995,Adventure,Milienum
America Oudan Ultra-Quiz,1995,Misc,Milienum
Aquanaut's Holiday,1995,Adventure,Milienum
Sotsugyou II: Neo Generation Special,1995,Simulation,Milienum
Ginga Fukei Densetsu: Sapphire,1995,Shooter,Milienum
Super Dodge Ball,1995,Sports,Milienum
Psychic Detective,1995,Adventure,Milienum
Pokemon Red/Pokemon Blue,1996,Role-Playing,Milienum
Super Mario 64,1996,Platform,Milienum
Mario Kart 64,1996,Racing,Milienum
Crash Bandicoot,1996,Platform,Milienum
Tekken 2,1996,Fighting,Milienum
Resident Evil,1996,Action,Milienum
Tomb Raider,1996,Action,Milienum
Namco Museum Vol.3,1996,Misc,Milienum
Resident Evil Director's Cut,1996,Action,Milienum
Donkey Kong Country 3: Dixie Kong's Double Trouble!,1996,Platform,Milienum
Wave Race 64,1996,Racing,Milienum
Mortal Kombat Trilogy,1996,Fighting,Milienum
Star Wars: Shadows of the Empire,1996,Action,Milienum
Twisted Metal 2,1996,Racing,Milienum
Tetris Plus,1996,Puzzle,Milienum
Donkey Kong Land II,1996,Platform,Milienum
Super Mario RPG: Legend of the Seven Stars,1996,Role-Playing,Milienum
PaRappa The Rapper,1996,Misc,Milienum
Jet Moto,1996,Racing,Milienum
Cruis'n USA,1996,Racing,Milienum
Soul Edge,1996,Fighting,Milienum
Die Hard Trilogy,1996,Shooter,Milienum
NASCAR 98,1996,Racing,Milienum
Tamagotchi,1996,Simulation,Milienum
Kirby Super Star,1996,Platform,Milienum
2Xtreme,1996,Sports,Milienum
Dragon Quest III: Soshite Densetsu e...,1996,Role-Playing,Milienum
Madden NFL 97,1996,Sports,Milienum
TNN Motor Sports Hardcore 4x4,1996,Racing,Milienum
Reel Fishing,1996,Sports,Milienum
SimCity 2000,1996,Simulation,Milienum
Soviet Strike,1996,Simulation,Milienum
Rage Racer,1996,Racing,Milienum
Destruction Derby 2,1996,Racing,Milienum
Pilotwings 64,1996,Simulation,Milienum
Arc the Lad II,1996,Role-Playing,Milienum
Derby Stallion 96,1996,Sports,Milienum
Mega Man X4,1996,Action,Milienum
NBA Live 97,1996,Sports,Milienum
Mortal Kombat Trilogy,1996,Fighting,Milienum
Wild ARMs,1996,Role-Playing,Milienum
Midway Presents Arcade's Greatest Hits: The Atari Collection 1,1996,Misc,Milienum
Space Jam,1996,Sports,Milienum
Tobal No.1,1996,Fighting,Milienum
Mini-Yonku Shining Scorpion: Let's & Go!!,1996,Racing,Milienum
Mega Man 8 Anniversary Collector's Edition,1996,Platform,Milienum
Star Wars: Rebel Assault II - The Hidden Empire,1996,Shooter,Milienum
NFL GameDay '97,1996,Sports,Milienum
Street Fighter Alpha 2,1996,Fighting,Milienum
Casper,1996,Adventure,Milienum
Killer Instinct Gold,1996,Fighting,Milienum
Andretti Racing,1996,Racing,Milienum
Formula 1,1996,Racing,Milienum
Area 51,1996,Shooter,Milienum
Contra: Legacy of War,1996,Shooter,Milienum
WWF in Your House,1996,Fighting,Milienum
Fighters MEGAMiX,1996,Fighting,Milienum
Bahamut Lagoon,1996,Role-Playing,Milienum
Fire Emblem: Seisen no Keifu,1996,Strategy,Milienum
Shin Super Robot Taisen,1996,Role-Playing,Milienum
Sakura Wars,1996,Adventure,Milienum
Star Wars: Dark Forces,1996,Shooter,Milienum
Top Gun: Fire at Will!,1996,Misc,Milienum
Clock Tower,1996,Adventure,Milienum
Jampack Vol. 2,1996,Misc,Milienum
Wayne Gretzky's 3D Hockey,1996,Sports,Milienum
International Track & Field,1996,Sports,Milienum
Dai-4-Ji Super Robot Taisen S,1996,Strategy,Milienum
Super Famista 5,1996,Sports,Milienum
PoPoLoCrois Monogatari,1996,Role-Playing,Milienum
Alien Trilogy,1996,Shooter,Milienum
NHL 97,1996,Sports,Milienum
NHL FaceOff '97,1996,Sports,Milienum
Jikkyou Powerful Pro Yakyuu 3,1996,Sports,Milienum
Vandal Hearts,1996,Role-Playing,Milienum
World Stadium EX,1996,Sports,Milienum
Blood Omen: Legacy of Kain,1996,Role-Playing,Milienum
Super Bomberman 4,1996,Puzzle,Milienum
Neon Genesis Evangelion,1996,Adventure,Milienum
NiGHTS into dreams...,1996,Platform,Milienum
Cool Boarders,1996,Sports,Milienum
E0: Enemy Zero,1996,Adventure,Milienum
NASCAR Racing,1996,Racing,Milienum
Pro Pinball,1996,Misc,Milienum
Command & Conquer,1996,Strategy,Milienum
Triple Play 97,1996,Sports,Milienum
Mobile Suit Gundam version 2.0,1996,Action,Milienum
Tokimeki Memorial: Forever with You,1996,Simulation,Milienum
Nonomura Byoin no Hitobito,1996,Adventure,Milienum
Picross 2,1996,Puzzle,Milienum
Street Fighter Alpha: Warriors' Dreams,1996,Fighting,Milienum
Fade to Black,1996,Action,Milienum
Tokyo Highway Battle,1996,Racing,Milienum
NBA Live 96,1996,Sports,Milienum
OverBlood,1996,Action,Milienum
Momotarou Dentetsu Happy,1996,Misc,Milienum
Alone in the Dark: One-Eyed Jack's Revenge,1996,Adventure,Milienum
RPG Tsukuru 2,1996,Role-Playing,Milienum
Virtua Cop 2,1996,Shooter,Milienum
Dragon Force,1996,Strategy,Milienum
Star Gladiator Episode: I Final Crusade,1996,Fighting,Milienum
J-League Victory Goal '96,1996,Sports,Milienum
DX Game of Life,1996,Misc,Milienum
MLB Pennant Race,1996,Sports,Milienum
Namco Museum Vol.2,1996,Misc,Milienum
PGA Tour 97,1996,Sports,Milienum
Mobile Suit Gundam Side Story I: Senritsu no Blue,1996,Shooter,Milienum
Shin Nippon Pro Wrestling: Toukon Retsuden 2,1996,Fighting,Milienum
Gunship,1996,Simulation,Milienum
Fushigi no Dungeon: Fuurai no Shiren GB: Tsukikagemura no Kaibutsu,1996,Role-Playing,Milienum
Battle Arena Toshinden 3,1996,Fighting,Milienum
King's Field II,1996,Role-Playing,Milienum
NCAA Gamebreaker,1996,Sports,Milienum
Nightmare Creatures,1996,Action,Milienum
J-League Pro Soccer Club wo Tsukurou!,1996,Sports,Milienum
Doukyuusei if,1996,Role-Playing,Milienum
WipEout XL,1996,Racing,Milienum
Penny Racers,1996,Racing,Milienum
Project Overkill,1996,Shooter,Milienum
Jumping Flash! 2,1996,Platform,Milienum
Gallop Racer (JP),1996,Sports,Milienum
Front Mission: Gun Hazard,1996,Role-Playing,Milienum
Lunar: Silver Star Story,1996,Role-Playing,Milienum
Perfect Weapon,1996,Action,Milienum
Star Ocean,1996,Role-Playing,Milienum
Tetris Attack,1996,Puzzle,Milienum
NFL Quarterback Club 97,1996,Sports,Milienum
Chou-Kuukan Night Pro Yakyuu King(higher JP sales),1996,Sports,Milienum
NBA Jam Extreme,1996,Sports,Milienum
Pandemonium!,1996,Platform,Milienum
NOëL: NOT DiGITAL,1996,Adventure,Milienum
Bastard!! Utsuro Naru Kamigami no Utsuwa,1996,Role-Playing,Milienum
The King of Fighters '96,1996,Fighting,Milienum
Langrisser III,1996,Strategy,Milienum
Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,1996,Shooter,Milienum
Ogre Battle Saga Episode Five: The March of the Black Queen,1996,Role-Playing,Milienum
Snowboard Kids,1996,Sports,Milienum
Treasure Hunter G,1996,Role-Playing,Milienum
Namco Museum Vol.4,1996,Misc,Milienum
Dragon Ball Z: Idainaru Dragon Ball Densetsu,1996,Fighting,Milienum
Parlor! Mini 4,1996,Misc,Milienum
J-League Excite Stage '96,1996,Sports,Milienum
Jikkyou J-League Perfect Striker,1996,Sports,Milienum
Descent,1996,Shooter,Milienum
Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,1996,Sports,Milienum
Allied General,1996,Strategy,Milienum
Hexen,1996,Shooter,Milienum
Chou-Kuukan Night Pro Yakyuu King (weekly JP sales),1996,Sports,Milienum
Warhammer: Shadow of the Horned Rat,1996,Strategy,Milienum
Bubsy 3D,1996,Platform,Milienum
Jampack Vol. 1,1996,Misc,Milienum
Time Commando,1996,Action,Milienum
The King of Fighters '95,1996,Fighting,Milienum
Bomberman B-Daman,1996,Shooter,Milienum
Reloaded,1996,Action,Milienum
VR Golf '97,1996,Sports,Milienum
Tokimeki Memorial: Private Collection,1996,Misc,Milienum
Nobunaga no Yabou: Tenshoki,1996,Strategy,Milienum
Street Fighter Alpha 2,1996,Fighting,Milienum
Wonder Project J2: Koruro no Mori no Josette,1996,Simulation,Milienum
FIFA Soccer 97,1996,Sports,Milienum
Psychic Force,1996,Fighting,Milienum
Street Racer,1996,Racing,Milienum
The Incredible Hulk: The Pantheon Saga,1996,Action,Milienum
Wing Commander III: Heart of the Tiger,1996,Action,Milienum
Namco Museum Vol.5,1996,Misc,Milienum
Saturn Bomberman,1996,Puzzle,Milienum
Rudra no Hihou,1996,Role-Playing,Milienum
Blazing Dragons,1996,Adventure,Milienum
Iron & Blood,1996,Fighting,Milienum
Frank Thomas Big Hurt Baseball,1996,Sports,Milienum
Bottom of the 9th,1996,Sports,Milienum
Super Puzzle Fighter II Turbo,1996,Puzzle,Milienum
NHL Breakaway 98,1996,Sports,Milienum
Last Bronx,1996,Fighting,Milienum
Black Dawn,1996,Simulation,Milienum
Criticom,1996,Fighting,Milienum
Fire ProWrestling S: 6Men Scramble,1996,Fighting,Milienum
San Goku Shi V,1996,Strategy,Milienum
Daikaijyuu Monogatari II,1996,Role-Playing,Milienum
Burning Road,1996,Racing,Milienum
HardBall 5,1996,Sports,Milienum
Tecmo Super Bowl,1996,Sports,Milienum
NHL Powerplay '96,1996,Sports,Milienum
Sega Touring Car Championship,1996,Racing,Milienum
Lunacy,1996,Adventure,Milienum
Street Fighter Collection,1996,Fighting,Milienum
Winter Heat,1996,Sports,Milienum
Goal Storm '97,1996,Sports,Milienum
Olympic Summer Games: Atlanta 1996,1996,Sports,Milienum
Sword & Sorcery,1996,Role-Playing,Milienum
Real Bout Garou Densetsu,1996,Fighting,Milienum
Blast Chamber,1996,Shooter,Milienum
Virtual Pro Wrestling,1996,Fighting,Milienum
Tokimeki Memorial: Taisen Pazurudama,1996,Puzzle,Milienum
Bogey: Dead 6,1996,Simulation,Milienum
Return Fire,1996,Strategy,Milienum
Saikyou Habu Shogi,1996,Misc,Milienum
Tunnel B1,1996,Action,Milienum
Sotsugyou Crossworld,1996,Simulation,Milienum
Mahjong Master,1996,Misc,Milienum
Tokimeki Memorial: Taisen Pazurudama,1996,Puzzle,Milienum
Iron Man / X-O Manowar in Heavy Metal,1996,Platform,Milienum
Robotron X,1996,Shooter,Milienum
The Space Bar,1996,Adventure,Milienum
Skeleton Warriors,1996,Platform,Milienum
Sound Novel Tsukuru,1996,Misc,Milienum
NHL Open Ice,1996,Sports,Milienum
Spot Goes to Hollywood,1996,Platform,Milienum
Machine Head,1996,Shooter,Milienum
Tecmo's Deception,1996,Role-Playing,Milienum
Strike Point,1996,Simulation,Milienum
The Final Round,1996,Sports,Milienum
Parlor! Mini 2,1996,Misc,Milienum
Speed Racer,1996,Racing,Milienum
NBA Hangtime,1996,Sports,Milienum
Killing Zone,1996,Fighting,Milienum
Tanjou S Debut,1996,Simulation,Milienum
Starwinder: The Ultimate Space Race,1996,Racing,Milienum
The King of Fighters '96,1996,Fighting,Milienum
Impact Racing,1996,Racing,Milienum
Olympic Soccer: Atlanta 1996,1996,Sports,Milienum
Chronicles of the Sword,1996,Adventure,Milienum
SD Gundam: Over Galaxian,1996,Shooter,Milienum
Strikers 1945,1996,Shooter,Milienum
J-League '96 Dream Stadium,1996,Sports,Milienum
VR Soccer '96,1996,Sports,Milienum
Crusader: No Remorse,1996,Adventure,Milienum
Garou Densetsu 3: Road to the Final Victory,1996,Fighting,Milienum
Assault Rigs,1996,Action,Milienum
Shin Fortune Quest: Sokutaku no Kishi,1996,Misc,Milienum
Dark Half,1996,Role-Playing,Milienum
Haunted Casino,1996,Adventure,Milienum
PO'ed,1996,Shooter,Milienum
Adidas Power Soccer,1996,Sports,Milienum
Art of Fighting 3: The Path of the Warrior,1996,Fighting,Milienum
True Pinball,1996,Misc,Milienum
Batman Forever: The Arcade Game,1996,Action,Milienum
3D Baseball,1996,Sports,Milienum
PowerSlave,1996,Shooter,Milienum
Big Ichigeki! Pachi-Slot Taikouryku Universal Museum,1996,Misc,Milienum
DragonHeart: Fire & Steel,1996,Action,Milienum
Nishijin Pachinko Monogatari 2,1996,Misc,Milienum
Lethal Enforcers I & II,1996,Shooter,Milienum
BRAHMA Force: The Assault on Beltlogger 9,1996,Shooter,Milienum
Blue Breaker: Ken Yorimo Hohoemi o,1996,Role-Playing,Milienum
Grid Runner,1996,Action,Milienum
The Adventures of Lomax,1996,Platform,Milienum
Hankou Shashin,1996,Adventure,Milienum
Pitball,1996,Sports,Milienum
War Gods,1996,Fighting,Milienum
Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,1996,Puzzle,Milienum
Shippuu Mahou Daisakusen: Kingdom-Grandprix,1996,Shooter,Milienum
NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,1996,Misc,Milienum
Brain Dead 13,1996,Adventure,Milienum
Tail of the Sun,1996,Role-Playing,Milienum
Discworld II: Mortality Bytes!,1996,Adventure,Milienum
Victory Spike,1996,Sports,Milienum
Meru Purana,1996,Strategy,Milienum
Gran Turismo,1997,Racing,Milienum
Final Fantasy VII,1997,Role-Playing,Milienum
GoldenEye 007,1997,Shooter,Milienum
Crash Bandicoot 2: Cortex Strikes Back,1997,Platform,Milienum
Tomb Raider II,1997,Action,Milienum
Diddy Kong Racing,1997,Racing,Milienum
Frogger,1997,Action,Milienum
Star Fox 64,1997,Shooter,Milienum
Croc: Legend of the Gobbos,1997,Platform,Milienum
Tomb Raider III: Adventures of Lara Croft,1997,Action,Milienum
Yoshi's Story,1997,Platform,Milienum
Hot Shots Golf,1997,Sports,Milienum
Final Fantasy Tactics,1997,Role-Playing,Milienum
Grand Theft Auto,1997,Action,Milienum
TOCA Touring Car Championship,1997,Racing,Milienum
Cool Boarders 2,1997,Sports,Milienum
Derby Stallion,1997,Sports,Milienum
Tenchu: Stealth Assassins,1997,Action,Milienum
Jet Moto 2,1997,Racing,Milienum
Turok 2: Seeds of Evil,1997,Platform,Milienum
WCW vs. nWo: World Tour,1997,Fighting,Milienum
NFL GameDay 98,1997,Sports,Milienum
Time Crisis,1997,Shooter,Milienum
Tiger Woods 99 PGA Tour Golf,1997,Sports,Milienum
Knockout Kings,1997,Fighting,Milienum
NBA Live 98,1997,Sports,Milienum
Monopoly,1997,Misc,Milienum
Wario Land II,1997,Platform,Milienum
Game de Hakken!! Tamagotchi 2,1997,Simulation,Milienum
Madden NFL 98,1997,Sports,Milienum
SaGa Frontier,1997,Role-Playing,Milienum
Fighting Force,1997,Fighting,Milienum
Test Drive 5,1997,Racing,Milienum
Castlevania: Symphony of the Night,1997,Platform,Milienum
Oddworld: Abe's Oddysee,1997,Platform,Milienum
Intelligent Qube,1997,Puzzle,Milienum
Game & Watch Gallery 2,1997,Misc,Milienum
NBA Live 99,1997,Sports,Milienum
Chocobo no Fushigi Dungeon,1997,Role-Playing,Milienum
Test Drive 4,1997,Racing,Milienum
Nuclear Strike,1997,Simulation,Milienum
Mission: Impossible,1997,Action,Milienum
Bushido Blade,1997,Fighting,Milienum
Test Drive: Off Road,1997,Racing,Milienum
Puyo Puyo Sun Ketteiban,1997,Puzzle,Milienum
Triple Play 98,1997,Sports,Milienum
Densha De Go!,1997,Simulation,Milienum
NHL 99,1997,Sports,Milienum
NFL Quarterback Club 98,1997,Sports,Milienum
Tales of Destiny,1997,Role-Playing,Milienum
Bomberman 64,1997,Puzzle,Milienum
The Lost World: Jurassic Park,1997,Action,Milienum
Monster Rancher,1997,Simulation,Milienum
Breath of Fire III,1997,Role-Playing,Milienum
Game & Watch Gallery,1997,Misc,Milienum
NHL 98,1997,Sports,Milienum
Ace Combat 2,1997,Simulation,Milienum
Need for Speed: V-Rally,1997,Racing,Milienum
Madden Football 64,1997,Sports,Milienum
Rampage World Tour,1997,Action,Milienum
Mega Man Legends,1997,Adventure,Milienum
Moto Racer,1997,Racing,Milienum
Momotarou Dentetsu 7,1997,Simulation,Milienum
Battle Stations,1997,Strategy,Milienum
San Francisco Rush: Extreme Racing,1997,Racing,Milienum
Street Fighter EX Plus Alpha,1997,Fighting,Milienum
FIFA: Road to World Cup 98,1997,Sports,Milienum
Blast Corps,1997,Action,Milienum
Jeopardy!,1997,Misc,Milienum
NCAA Football 98,1997,Sports,Milienum
Moto Racer 2,1997,Racing,Milienum
Star Wars: Masters of Teras Kasi,1997,Action,Milienum
Mortal Kombat Mythologies: Sub-Zero,1997,Fighting,Milienum
Nightmare Creatures,1997,Action,Milienum
Final Fantasy VII International,1997,Role-Playing,Milienum
NBA ShootOut '97,1997,Sports,Milienum
Duke Nukem: Total Meltdown,1997,Shooter,Milienum
Puyo Puyo Sun,1997,Puzzle,Milienum
International Superstar Soccer 64,1997,Sports,Milienum
Jikkyou Powerful Pro Yakyuu '97 Kaimakuban,1997,Sports,Milienum
Extreme-G,1997,Racing,Milienum
Diablo,1997,Role-Playing,Milienum
FIFA: Road to  World Cup 98,1997,Sports,Milienum
NBA Hangtime,1997,Sports,Milienum
Super Robot Taisen F,1997,Strategy,Milienum
Front Mission 2,1997,Strategy,Milienum
Virtual Pool,1997,Sports,Milienum
NHL FaceOff 98,1997,Sports,Milienum
RPG Maker,1997,Role-Playing,Milienum
FIFA Soccer 64,1997,Sports,Milienum
J-League Pro Soccer Club wo Tsukurou! 2,1997,Sports,Milienum
Automobili Lamborghini,1997,Racing,Milienum
Doom 64,1997,Shooter,Milienum
Independence Day,1997,Shooter,Milienum
Duke Nukem 64,1997,Shooter,Milienum
Mischief Makers,1997,Platform,Milienum
NHL FaceOff 99,1997,Sports,Milienum
Neon Genesis Evangelion 2nd Impression,1997,Role-Playing,Milienum
Colony Wars,1997,Simulation,Milienum
Grandia,1997,Role-Playing,Milienum
X-Men vs. Street Fighter,1997,Fighting,Milienum
Command & Conquer: Red Alert,1997,Strategy,Milienum
Armored Core,1997,Simulation,Milienum
Medarot: Kabuto / Kuwagata Version,1997,Role-Playing,Milienum
Pet in TV,1997,Strategy,Milienum
Top Gear Rally,1997,Racing,Milienum
